id_venta,fecha,id_tienda,producto,categoria,precio_unitario,cantidad,descuento_pct,canal_venta,calificacion_cliente,nombre_tienda,region,total_venta
707,2025-03-26,101,Laptop,Cómputo,2816086.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,2816086.0
708,2025-01-26,101,Monitor,Cómputo,692369.0,3,0.0,Tienda física,5,Bogotá Centro,Andina,2077108.0
709,2025-03-04,103,Laptop,Cómputo,2779344.0,1,0.0,Online,5,Cali Norte,Pacífico,2779344.0
710,2025-03-30,104,Mouse,Accesorios,43006.0,1,0.05,Online,3,Barranquilla Mall,Caribe,40856.0
711,2025-03-27,104,Laptop,Cómputo,2886637.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,2886637.0
712,2025-02-28,102,Monitor,Cómputo,692090.0,1,0.0,Tienda física,2,Medellín Poblado,Andina,692090.0
713,2025-01-27,103,Mouse,Accesorios,41068.0,3,0.2,Tienda física,4,Cali Norte,Pacífico,98564.0
714,2025-02-18,102,Monitor,Cómputo,685983.0,1,0.2,Tienda física,5,Medellín Poblado,Andina,548786.0
715,2025-03-18,104,Audífonos,Accesorios,127720.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,127720.0
716,2025-02-02,102,Laptop,Cómputo,2778453.0,2,0.0,Tienda física,4,Medellín Poblado,Andina,5556906.0
717,2025-01-01,103,Laptop,Cómputo,3070651.0,4,0.05,Online,4,Cali Norte,Pacífico,11668474.0
718,2025-01-21,103,Mouse,Accesorios,47580.0,2,0.0,Tienda física,4,Cali Norte,Pacífico,95161.0
719,2025-02-24,103,Audífonos,Accesorios,126568.0,3,0.2,Tienda física,3,Cali Norte,Pacífico,303763.0
720,2025-01-06,101,Mouse,Accesorios,47231.0,1,0.1,Tienda física,5,Bogotá Centro,Andina,42507.0
721,2025-03-22,102,Mouse,Accesorios,41855.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,41855.0
722,2025-03-10,104,Laptop,Cómputo,2641649.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,2641649.0
723,2025-01-05,104,Monitor,Cómputo,645319.0,3,0.1,Tienda física,3,Barranquilla Mall,Caribe,1742361.0
724,2025-01-03,104,Mouse,Accesorios,42876.0,1,0.05,Online,4,Barranquilla Mall,Caribe,40732.0
725,2025-02-22,101,Monitor,Cómputo,638981.0,1,0.1,Tienda física,4,Bogotá Centro,Andina,575083.0
726,2025-01-23,101,Audífonos,Accesorios,129323.0,1,0.1,Online,1,Bogotá Centro,Andina,116391.0
727,2025-02-22,103,Mouse,Accesorios,47919.0,1,0.05,Online,4,Cali Norte,Pacífico,45523.0
728,2025-02-06,104,Audífonos,Accesorios,123121.0,1,0.1,Tienda física,5,Barranquilla Mall,Caribe,110809.0
729,2025-03-15,101,Laptop,Cómputo,3000547.0,4,0.0,Tienda física,5,Bogotá Centro,Andina,12002190.0
730,2025-03-15,103,Audífonos,Accesorios,126811.0,1,0.2,Tienda física,4,Cali Norte,Pacífico,101448.0
731,2025-03-24,104,Monitor,Cómputo,640768.0,2,0.0,Online,4,Barranquilla Mall,Caribe,1281536.0
732,2025-01-17,102,Audífonos,Accesorios,112826.0,2,0.1,Online,2,Medellín Poblado,Andina,203086.0
733,2025-03-26,103,Laptop,Cómputo,2807953.0,1,0.0,Online,5,Cali Norte,Pacífico,2807953.0
734,2025-03-19,101,Mouse,Accesorios,47126.0,1,0.0,Tienda física,1,Bogotá Centro,Andina,47126.0
735,2025-03-14,101,Mouse,Accesorios,44428.0,1,0.0,Online,5,Bogotá Centro,Andina,44428.0
736,2025-01-01,103,Mouse,Accesorios,46501.0,1,0.1,Tienda física,4,Cali Norte,Pacífico,41851.0
737,2025-02-20,103,Mouse,Accesorios,41349.0,2,0.0,Tienda física,4,Cali Norte,Pacífico,82698.0
738,2025-02-14,101,Mouse,Accesorios,47232.0,1,0.2,Tienda física,5,Bogotá Centro,Andina,37786.0
739,2025-03-18,102,Laptop,Cómputo,2975120.0,1,0.1,Tienda física,1,Medellín Poblado,Andina,2677608.0
740,2025-01-04,104,Mouse,Accesorios,46862.0,1,0.05,Online,4,Barranquilla Mall,Caribe,44518.0
741,2025-03-03,102,Audífonos,Accesorios,131214.0,3,0.0,Tienda física,4,Medellín Poblado,Andina,393643.0
742,2025-03-06,103,Teclado,Accesorios,95880.0,3,0.1,Tienda física,3,Cali Norte,Pacífico,258875.0
743,2025-02-01,102,Laptop,Cómputo,3025732.0,3,0.0,Tienda física,4,Medellín Poblado,Andina,9077197.0
744,2025-02-03,101,Mouse,Accesorios,48902.0,2,0.0,Online,5,Bogotá Centro,Andina,97804.0
745,2025-03-13,103,Laptop,Cómputo,2968755.0,1,0.0,Online,5,Cali Norte,Pacífico,2968755.0
746,2025-02-08,104,Audífonos,Accesorios,124182.0,2,0.1,Tienda física,1,Barranquilla Mall,Caribe,223528.0
747,2025-01-26,101,Laptop,Cómputo,2523202.0,1,0.2,Tienda física,5,Bogotá Centro,Andina,2018562.0
748,2025-02-03,101,Monitor,Cómputo,645557.0,2,0.1,Tienda física,3,Bogotá Centro,Andina,1162003.0
749,2025-02-23,104,Audífonos,Accesorios,121708.0,2,0.0,Online,3,Barranquilla Mall,Caribe,243416.0
750,2025-01-03,104,Audífonos,Accesorios,115297.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,115297.0
751,2025-02-19,102,Monitor,Cómputo,626354.0,2,0.05,Tienda física,2,Medellín Poblado,Andina,1190072.0
752,2025-01-12,103,Audífonos,Accesorios,131068.0,3,0.2,Tienda física,3,Cali Norte,Pacífico,314563.0
753,2025-03-06,104,Audífonos,Accesorios,129401.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,129401.0
754,2025-02-23,104,Teclado,Accesorios,96285.0,3,0.1,Online,4,Barranquilla Mall,Caribe,259970.0
755,2025-01-05,103,Teclado,Accesorios,88308.0,1,0.05,Tienda física,3,Cali Norte,Pacífico,83893.0
756,2025-02-26,104,Teclado,Accesorios,81247.0,2,0.0,Tienda física,3,Barranquilla Mall,Caribe,162493.0
757,2025-01-17,104,Teclado,Accesorios,82444.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,82444.0
758,2025-02-16,102,Teclado,Accesorios,86620.0,1,0.2,Tienda física,5,Medellín Poblado,Andina,69296.0
759,2025-01-23,101,Mouse,Accesorios,40642.0,3,0.0,Online,4,Bogotá Centro,Andina,121925.0
760,2025-03-20,101,Mouse,Accesorios,40654.0,3,0.0,Tienda física,1,Bogotá Centro,Andina,121963.0
761,2025-03-26,101,Laptop,Cómputo,3033298.0,2,0.0,Online,3,Bogotá Centro,Andina,6066596.0
762,2025-01-14,101,Laptop,Cómputo,2915449.0,1,0.0,Online,2,Bogotá Centro,Andina,2915449.0
763,2025-03-07,104,Mouse,Accesorios,43281.0,3,0.1,Tienda física,3,Barranquilla Mall,Caribe,116858.0
764,2025-03-16,103,Laptop,Cómputo,2594281.0,1,0.2,Tienda física,4,Cali Norte,Pacífico,2075425.0
765,2025-02-20,103,Teclado,Accesorios,90209.0,3,0.2,Tienda física,3,Cali Norte,Pacífico,216503.0
766,2025-02-07,102,Mouse,Accesorios,40548.0,1,0.0,Online,4,Medellín Poblado,Andina,40548.0
767,2025-03-05,102,Audífonos,Accesorios,130522.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,130522.0
768,2025-02-07,104,Laptop,Cómputo,2752296.0,2,0.05,Tienda física,5,Barranquilla Mall,Caribe,5229363.0
769,2025-02-19,103,Mouse,Accesorios,44121.0,1,0.0,Tienda física,5,Cali Norte,Pacífico,44121.0
770,2025-03-23,103,Monitor,Cómputo,635777.0,1,0.0,Online,4,Cali Norte,Pacífico,635777.0
771,2025-01-30,101,Teclado,Accesorios,82248.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,82248.0
772,2025-03-20,104,Laptop,Cómputo,2877460.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,2877460.0
773,2025-02-20,104,Audífonos,Accesorios,125592.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,125592.0
774,2025-03-04,101,Audífonos,Accesorios,124227.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,124227.0
775,2025-02-21,104,Mouse,Accesorios,41746.0,1,0.05,Online,4,Barranquilla Mall,Caribe,39659.0
776,2025-02-07,104,Mouse,Accesorios,45710.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,45710.0
777,2025-03-29,102,Audífonos,Accesorios,121668.0,2,0.0,Online,5,Medellín Poblado,Andina,243335.0
778,2025-03-20,103,Teclado,Accesorios,96631.0,1,0.0,Online,4,Cali Norte,Pacífico,96631.0
779,2025-01-30,104,Teclado,Accesorios,87824.0,4,0.2,Tienda física,4,Barranquilla Mall,Caribe,281038.0
780,2025-02-20,102,Audífonos,Accesorios,116916.0,3,0.05,Online,2,Medellín Poblado,Andina,333210.0
781,2025-03-22,103,Mouse,Accesorios,46067.0,1,0.0,Tienda física,3,Cali Norte,Pacífico,46067.0
782,2025-01-05,101,Mouse,Accesorios,46198.0,2,0.0,Tienda física,4,Bogotá Centro,Andina,92395.0
783,2025-01-29,102,Mouse,Accesorios,44724.0,3,0.0,Online,3,Medellín Poblado,Andina,134171.0
784,2025-01-04,102,Monitor,Cómputo,642598.0,4,0.0,Tienda física,5,Medellín Poblado,Andina,2570391.0
785,2025-01-10,103,Teclado,Accesorios,89895.0,2,0.2,Tienda física,3,Cali Norte,Pacífico,143831.0
786,2025-02-25,101,Monitor,Cómputo,696936.0,1,0.05,Tienda física,4,Bogotá Centro,Andina,662089.0
787,2025-01-17,102,Mouse,Accesorios,44651.0,2,0.1,Online,4,Medellín Poblado,Andina,80371.0
788,2025-03-15,104,Mouse,Accesorios,48959.0,2,0.0,Tienda física,5,Barranquilla Mall,Caribe,97919.0
789,2025-01-17,104,Teclado,Accesorios,90072.0,2,0.1,Tienda física,4,Barranquilla Mall,Caribe,162130.0
790,2025-03-25,104,Monitor,Cómputo,708396.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,708396.0
791,2025-03-29,101,Teclado,Accesorios,95991.0,3,0.0,Online,4,Bogotá Centro,Andina,287973.0
792,2025-03-10,102,Laptop,Cómputo,2722962.0,4,0.0,Online,4,Medellín Poblado,Andina,10891846.0
793,2025-02-03,104,Audífonos,Accesorios,128727.0,1,0.05,Tienda física,2,Barranquilla Mall,Caribe,122291.0
794,2025-01-06,101,Laptop,Cómputo,2581635.0,1,0.2,Online,4,Bogotá Centro,Andina,2065308.0
795,2025-02-22,104,Audífonos,Accesorios,130201.0,1,0.1,Tienda física,5,Barranquilla Mall,Caribe,117181.0
796,2025-03-07,103,Laptop,Cómputo,2873720.0,3,0.0,Tienda física,4,Cali Norte,Pacífico,8621161.0
797,2025-03-18,102,Monitor,Cómputo,592071.0,2,0.0,Online,5,Medellín Poblado,Andina,1184142.0
798,2025-02-12,102,Laptop,Cómputo,2880784.0,2,0.05,Online,4,Medellín Poblado,Andina,5473489.0
799,2025-03-16,101,Audífonos,Accesorios,131382.0,1,0.05,Online,3,Bogotá Centro,Andina,124813.0
800,2025-01-23,101,Teclado,Accesorios,82256.0,2,0.2,Online,1,Bogotá Centro,Andina,131610.0
801,2025-02-24,102,Laptop,Cómputo,2830625.0,1,0.1,Tienda física,4,Medellín Poblado,Andina,2547563.0
802,2025-03-21,104,Mouse,Accesorios,47230.0,1,0.0,Online,5,Barranquilla Mall,Caribe,47230.0
803,2025-03-16,104,Mouse,Accesorios,47792.0,2,0.2,Tienda física,5,Barranquilla Mall,Caribe,76468.0
804,2025-01-16,103,Mouse,Accesorios,44224.0,4,0.0,Tienda física,4,Cali Norte,Pacífico,176898.0
805,2025-01-08,104,Audífonos,Accesorios,112900.0,4,0.0,Tienda física,4,Barranquilla Mall,Caribe,451600.0
806,2025-01-04,101,Mouse,Accesorios,40881.0,4,0.0,Tienda física,4,Bogotá Centro,Andina,163524.0
807,2025-01-04,101,Monitor,Cómputo,660364.0,1,0.1,Tienda física,4,Bogotá Centro,Andina,594328.0
808,2025-02-25,104,Teclado,Accesorios,89152.0,1,0.2,Tienda física,3,Barranquilla Mall,Caribe,71322.0
809,2025-01-25,101,Monitor,Cómputo,708337.0,2,0.0,Tienda física,3,Bogotá Centro,Andina,1416674.0
810,2025-03-08,102,Laptop,Cómputo,2553939.0,3,0.1,Tienda física,3,Medellín Poblado,Andina,6895635.0
811,2025-03-08,102,Mouse,Accesorios,46669.0,1,0.1,Tienda física,2,Medellín Poblado,Andina,42002.0
812,2025-01-27,104,Monitor,Cómputo,588246.0,1,0.1,Tienda física,3,Barranquilla Mall,Caribe,529421.0
813,2025-02-01,102,Audífonos,Accesorios,112114.0,1,0.0,Tienda física,1,Medellín Poblado,Andina,112114.0
814,2025-02-19,102,Mouse,Accesorios,44582.0,2,0.2,Online,4,Medellín Poblado,Andina,71332.0
815,2025-03-02,103,Mouse,Accesorios,44594.0,1,0.05,Online,4,Cali Norte,Pacífico,42364.0
816,2025-02-20,103,Teclado,Accesorios,93343.0,1,0.0,Online,5,Cali Norte,Pacífico,93343.0
817,2025-01-19,102,Audífonos,Accesorios,129845.0,1,0.1,Tienda física,3,Medellín Poblado,Andina,116861.0
818,2025-01-21,104,Mouse,Accesorios,46251.0,1,0.2,Online,4,Barranquilla Mall,Caribe,37001.0
819,2025-01-05,103,Mouse,Accesorios,49082.0,3,0.0,Tienda física,4,Cali Norte,Pacífico,147245.0
820,2025-03-23,101,Audífonos,Accesorios,129159.0,1,0.0,Tienda física,1,Bogotá Centro,Andina,129159.0
821,2025-02-11,101,Laptop,Cómputo,2847320.0,2,0.1,Tienda física,5,Bogotá Centro,Andina,5125176.0
822,2025-03-02,101,Laptop,Cómputo,2986923.0,2,0.0,Online,2,Bogotá Centro,Andina,5973847.0
823,2025-01-22,104,Teclado,Accesorios,92566.0,3,0.05,Tienda física,5,Barranquilla Mall,Caribe,263814.0
824,2025-01-21,102,Audífonos,Accesorios,109885.0,1,0.1,Tienda física,5,Medellín Poblado,Andina,98897.0
825,2025-03-11,101,Mouse,Accesorios,47165.0,4,0.0,Tienda física,4,Bogotá Centro,Andina,188660.0
826,2025-01-01,104,Teclado,Accesorios,82708.0,2,0.1,Online,4,Barranquilla Mall,Caribe,148875.0
827,2025-01-05,103,Teclado,Accesorios,91693.0,4,0.0,Tienda física,5,Cali Norte,Pacífico,366774.0
828,2025-01-12,102,Teclado,Accesorios,93648.0,3,0.2,Tienda física,4,Medellín Poblado,Andina,224754.0
829,2025-03-31,103,Teclado,Accesorios,82197.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,82197.0
830,2025-02-15,104,Teclado,Accesorios,85154.0,1,0.2,Tienda física,2,Barranquilla Mall,Caribe,68123.0
831,2025-02-03,101,Mouse,Accesorios,48741.0,1,0.0,Online,2,Bogotá Centro,Andina,48741.0
832,2025-02-18,101,Teclado,Accesorios,92094.0,1,0.0,Tienda física,4,Bogotá Centro,Andina,92094.0
833,2025-03-19,104,Teclado,Accesorios,85433.0,1,0.2,Online,4,Barranquilla Mall,Caribe,68347.0
834,2025-03-31,101,Teclado,Accesorios,93432.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,93432.0
835,2025-02-14,102,Audífonos,Accesorios,122323.0,1,0.2,Online,3,Medellín Poblado,Andina,97858.0
836,2025-01-27,104,Laptop,Cómputo,2800882.0,1,0.2,Tienda física,5,Barranquilla Mall,Caribe,2240706.0
837,2025-03-14,103,Audífonos,Accesorios,131428.0,1,0.0,Tienda física,3,Cali Norte,Pacífico,131428.0
838,2025-01-26,104,Audífonos,Accesorios,124403.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,124403.0
839,2025-02-16,102,Mouse,Accesorios,43879.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,43879.0
840,2025-03-27,102,Teclado,Accesorios,95401.0,1,0.1,Tienda física,4,Medellín Poblado,Andina,85861.0
841,2025-02-25,104,Mouse,Accesorios,48461.0,1,0.2,Online,3,Barranquilla Mall,Caribe,38769.0
842,2025-03-04,104,Mouse,Accesorios,41627.0,1,0.1,Tienda física,4,Barranquilla Mall,Caribe,37464.0
843,2025-02-17,101,Mouse,Accesorios,42305.0,3,0.0,Online,5,Bogotá Centro,Andina,126915.0
844,2025-03-02,102,Laptop,Cómputo,2641087.0,1,0.2,Online,4,Medellín Poblado,Andina,2112870.0
845,2025-03-22,104,Mouse,Accesorios,46721.0,1,0.1,Tienda física,4,Barranquilla Mall,Caribe,42049.0
846,2025-01-26,104,Audífonos,Accesorios,122473.0,1,0.05,Online,5,Barranquilla Mall,Caribe,116349.0
847,2025-02-05,102,Mouse,Accesorios,46071.0,3,0.0,Online,5,Medellín Poblado,Andina,138213.0
848,2025-01-01,104,Audífonos,Accesorios,130579.0,3,0.2,Tienda física,4,Barranquilla Mall,Caribe,313389.0
849,2025-01-08,101,Teclado,Accesorios,94966.0,3,0.0,Online,4,Bogotá Centro,Andina,284899.0
850,2025-02-21,102,Audífonos,Accesorios,111070.0,2,0.0,Tienda física,5,Medellín Poblado,Andina,222141.0
851,2025-03-20,101,Teclado,Accesorios,87255.0,1,0.1,Tienda física,4,Bogotá Centro,Andina,78530.0
852,2025-02-16,101,Laptop,Cómputo,2763820.0,1,0.0,Online,3,Bogotá Centro,Andina,2763820.0
853,2025-02-25,101,Monitor,Cómputo,636475.0,1,0.2,Tienda física,4,Bogotá Centro,Andina,509180.0
854,2025-03-27,101,Laptop,Cómputo,2894813.0,4,0.0,Tienda física,5,Bogotá Centro,Andina,11579251.0
855,2025-01-14,102,Teclado,Accesorios,97054.0,2,0.0,Tienda física,2,Medellín Poblado,Andina,194108.0
856,2025-03-31,101,Audífonos,Accesorios,115345.0,2,0.1,Online,5,Bogotá Centro,Andina,207621.0
857,2025-01-28,101,Mouse,Accesorios,45467.0,1,0.2,Online,3,Bogotá Centro,Andina,36374.0
858,2025-03-28,104,Mouse,Accesorios,47605.0,3,0.05,Tienda física,5,Barranquilla Mall,Caribe,135673.0
859,2025-03-19,102,Monitor,Cómputo,639108.0,1,0.05,Online,4,Medellín Poblado,Andina,607153.0
860,2025-03-29,102,Audífonos,Accesorios,112035.0,1,0.1,Online,4,Medellín Poblado,Andina,100831.0
861,2025-01-02,103,Monitor,Cómputo,646744.0,1,0.2,Tienda física,5,Cali Norte,Pacífico,517395.0
862,2025-01-26,102,Mouse,Accesorios,40997.0,2,0.1,Tienda física,4,Medellín Poblado,Andina,73795.0
863,2025-01-14,102,Monitor,Cómputo,707510.0,1,0.2,Online,4,Medellín Poblado,Andina,566008.0
864,2025-02-28,103,Mouse,Accesorios,41173.0,3,0.0,Online,2,Cali Norte,Pacífico,123520.0
865,2025-02-25,102,Monitor,Cómputo,641999.0,1,0.1,Online,1,Medellín Poblado,Andina,577799.0
866,2025-01-07,102,Audífonos,Accesorios,120717.0,2,0.2,Tienda física,3,Medellín Poblado,Andina,193147.0
867,2025-01-03,102,Monitor,Cómputo,713089.0,1,0.05,Tienda física,5,Medellín Poblado,Andina,677435.0
868,2025-01-23,102,Audífonos,Accesorios,111985.0,1,0.2,Tienda física,3,Medellín Poblado,Andina,89588.0
869,2025-01-18,103,Laptop,Cómputo,2584082.0,3,0.2,Tienda física,3,Cali Norte,Pacífico,6201796.0
870,2025-02-07,102,Monitor,Cómputo,586132.0,2,0.1,Tienda física,4,Medellín Poblado,Andina,1055037.0
871,2025-01-15,102,Audífonos,Accesorios,111734.0,2,0.0,Online,4,Medellín Poblado,Andina,223467.0
872,2025-03-05,103,Laptop,Cómputo,2636073.0,3,0.0,Tienda física,5,Cali Norte,Pacífico,7908219.0
873,2025-03-30,104,Audífonos,Accesorios,123134.0,2,0.0,Online,3,Barranquilla Mall,Caribe,246268.0
874,2025-01-28,101,Mouse,Accesorios,42477.0,1,0.0,Tienda física,2,Bogotá Centro,Andina,42477.0
875,2025-03-15,104,Monitor,Cómputo,587668.0,2,0.0,Tienda física,5,Barranquilla Mall,Caribe,1175335.0
876,2025-02-08,103,Audífonos,Accesorios,127839.0,1,0.1,Tienda física,4,Cali Norte,Pacífico,115055.0
877,2025-02-26,101,Monitor,Cómputo,632527.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,632527.0
878,2025-01-17,103,Laptop,Cómputo,2718070.0,1,0.1,Tienda física,5,Cali Norte,Pacífico,2446263.0
879,2025-03-27,103,Teclado,Accesorios,86445.0,2,0.0,Online,5,Cali Norte,Pacífico,172889.0
880,2025-03-31,102,Teclado,Accesorios,98557.0,2,0.0,Online,3,Medellín Poblado,Andina,197113.0
881,2025-02-13,101,Audífonos,Accesorios,112083.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,112083.0
882,2025-01-25,102,Mouse,Accesorios,48584.0,2,0.05,Tienda física,5,Medellín Poblado,Andina,92310.0
883,2025-01-17,101,Mouse,Accesorios,47491.0,3,0.05,Online,4,Bogotá Centro,Andina,135350.0
884,2025-01-13,103,Monitor,Cómputo,594942.0,1,0.1,Tienda física,4,Cali Norte,Pacífico,535448.0
885,2025-03-25,103,Mouse,Accesorios,49381.0,1,0.1,Tienda física,4,Cali Norte,Pacífico,44443.0
886,2025-01-25,104,Teclado,Accesorios,85885.0,2,0.0,Tienda física,3,Barranquilla Mall,Caribe,171769.0
887,2025-03-09,101,Teclado,Accesorios,82774.0,1,0.0,Online,4,Bogotá Centro,Andina,82774.0
888,2025-01-10,102,Audífonos,Accesorios,127904.0,2,0.05,Tienda física,4,Medellín Poblado,Andina,243017.0
889,2025-03-08,104,Teclado,Accesorios,93720.0,1,0.0,Tienda física,4,Barranquilla Mall,Caribe,93720.0
890,2025-01-18,104,Teclado,Accesorios,92110.0,1,0.0,Online,4,Barranquilla Mall,Caribe,92110.0
891,2025-03-27,104,Laptop,Cómputo,2607349.0,2,0.0,Tienda física,4,Barranquilla Mall,Caribe,5214699.0
892,2025-02-03,102,Laptop,Cómputo,2787958.0,2,0.2,Tienda física,4,Medellín Poblado,Andina,4460733.0
893,2025-01-08,104,Mouse,Accesorios,47525.0,3,0.0,Tienda física,5,Barranquilla Mall,Caribe,142575.0
894,2025-02-09,102,Mouse,Accesorios,43233.0,3,0.0,Online,3,Medellín Poblado,Andina,129698.0
895,2025-03-24,104,Teclado,Accesorios,86610.0,2,0.0,Tienda física,4,Barranquilla Mall,Caribe,173221.0
896,2025-02-11,102,Monitor,Cómputo,585408.0,2,0.1,Online,3,Medellín Poblado,Andina,1053735.0
897,2025-02-10,103,Teclado,Accesorios,84136.0,1,0.0,Online,4,Cali Norte,Pacífico,84136.0
898,2025-01-06,103,Audífonos,Accesorios,129010.0,1,0.0,Tienda física,5,Cali Norte,Pacífico,129010.0
899,2025-02-21,103,Audífonos,Accesorios,118602.0,1,0.0,Online,5,Cali Norte,Pacífico,118602.0
900,2025-01-26,103,Audífonos,Accesorios,131622.0,3,0.0,Tienda física,4,Cali Norte,Pacífico,394865.0
901,2025-03-05,103,Monitor,Cómputo,636442.0,1,0.05,Tienda física,5,Cali Norte,Pacífico,604620.0
902,2025-02-28,104,Teclado,Accesorios,93873.0,2,0.0,Tienda física,2,Barranquilla Mall,Caribe,187747.0
903,2025-02-25,104,Mouse,Accesorios,43037.0,1,0.2,Tienda física,4,Barranquilla Mall,Caribe,34430.0
904,2025-02-28,104,Laptop,Cómputo,2723733.0,2,0.1,Tienda física,2,Barranquilla Mall,Caribe,4902720.0
905,2025-03-11,102,Mouse,Accesorios,42217.0,3,0.0,Tienda física,5,Medellín Poblado,Andina,126650.0
906,2025-02-02,102,Audífonos,Accesorios,116329.0,1,0.2,Tienda física,4,Medellín Poblado,Andina,93064.0
907,2025-02-22,102,Audífonos,Accesorios,121134.0,3,0.1,Online,5,Medellín Poblado,Andina,327061.0
908,2025-01-22,102,Mouse,Accesorios,49426.0,1,0.0,Tienda física,5,Medellín Poblado,Andina,49426.0
909,2025-01-21,103,Teclado,Accesorios,92956.0,1,0.2,Online,3,Cali Norte,Pacífico,74365.0
910,2025-03-11,103,Audífonos,Accesorios,112782.0,3,0.1,Tienda física,2,Cali Norte,Pacífico,304511.0
911,2025-03-11,103,Laptop,Cómputo,2545178.0,1,0.0,Tienda física,5,Cali Norte,Pacífico,2545178.0
912,2025-01-04,101,Mouse,Accesorios,41637.0,4,0.0,Tienda física,4,Bogotá Centro,Andina,166549.0
913,2025-03-16,104,Audífonos,Accesorios,121501.0,1,0.0,Tienda física,3,Barranquilla Mall,Caribe,121501.0
914,2025-03-03,102,Mouse,Accesorios,47386.0,1,0.0,Tienda física,4,Medellín Poblado,Andina,47386.0
915,2025-03-03,102,Laptop,Cómputo,3046635.0,3,0.0,Online,4,Medellín Poblado,Andina,9139904.0
916,2025-01-24,103,Teclado,Accesorios,81285.0,1,0.05,Online,2,Cali Norte,Pacífico,77221.0
917,2025-02-24,102,Audífonos,Accesorios,120546.0,4,0.2,Online,4,Medellín Poblado,Andina,385748.0
918,2025-01-09,102,Teclado,Accesorios,89476.0,4,0.1,Tienda física,2,Medellín Poblado,Andina,322112.0
919,2025-01-03,104,Mouse,Accesorios,46404.0,1,0.05,Online,4,Barranquilla Mall,Caribe,44084.0
920,2025-01-31,103,Mouse,Accesorios,45536.0,1,0.05,Tienda física,5,Cali Norte,Pacífico,43259.0
921,2025-02-09,104,Teclado,Accesorios,93367.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,93367.0
922,2025-02-05,101,Teclado,Accesorios,92845.0,1,0.0,Online,4,Bogotá Centro,Andina,92845.0
923,2025-01-24,101,Monitor,Cómputo,600212.0,1,0.0,Tienda física,3,Bogotá Centro,Andina,600212.0
924,2025-01-06,101,Laptop,Cómputo,2967842.0,1,0.0,Tienda física,5,Bogotá Centro,Andina,2967842.0
925,2025-03-07,103,Audífonos,Accesorios,110958.0,1,0.0,Tienda física,4,Cali Norte,Pacífico,110958.0
926,2025-03-25,102,Laptop,Cómputo,2911177.0,1,0.1,Tienda física,3,Medellín Poblado,Andina,2620059.0
927,2025-03-16,103,Mouse,Accesorios,44245.0,4,0.05,Online,5,Cali Norte,Pacífico,168132.0
928,2025-01-04,103,Laptop,Cómputo,2807756.0,3,0.1,Tienda física,5,Cali Norte,Pacífico,7580942.0
929,2025-03-20,102,Mouse,Accesorios,48630.0,2,0.2,Online,5,Medellín Poblado,Andina,77807.0
930,2025-01-06,104,Teclado,Accesorios,97018.0,1,0.0,Tienda física,5,Barranquilla Mall,Caribe,97018.0
931,2025-02-20,101,Teclado,Accesorios,95721.0,3,0.0,Tienda física,3,Bogotá Centro,Andina,287164.0
932,2025-03-03,104,Mouse,Accesorios,45091.0,1,0.2,Tienda física,3,Barranquilla Mall,Caribe,36073.0
933,2025-02-26,101,Teclado,Accesorios,94252.0,2,0.0,Tienda física,5,Bogotá Centro,Andina,188505.0
934,2025-03-07,103,Laptop,Cómputo,2807222.0,4,0.2,Tienda física,3,Cali Norte,Pacífico,8983112.0
935,2025-03-20,101,Monitor,Cómputo,698049.0,1,0.05,Online,4,Bogotá Centro,Andina,663146.0
936,2025-03-16,103,Audífonos,Accesorios,117667.0,2,0.1,Online,5,Cali Norte,Pacífico,211800.0
937,2025-01-08,104,Mouse,Accesorios,49232.0,3,0.0,Online,5,Barranquilla Mall,Caribe,147696.0
938,2025-01-26,103,Teclado,Accesorios,97782.0,3,0.1,Online,4,Cali Norte,Pacífico,264011.0
939,2025-02-20,104,Mouse,Accesorios,47174.0,2,0.0,Online,5,Barranquilla Mall,Caribe,94349.0
940,2025-02-14,102,Laptop,Cómputo,2676473.0,1,0.0,Tienda física,5,Medellín Poblado,Andina,2676473.0
941,2025-02-13,102,Mouse,Accesorios,41685.0,1,0.0,Online,5,Medellín Poblado,Andina,41685.0
